date,true_proxy_end_date,act360_years,true_1d_forward_proxy,cubic_instantaneous_forward,difference_bp
2028-03-25,2028-03-26,1.538888888888889,0.06687112093238134,0.06687141163031927,0.002906979379296848
2028-04-01,2028-04-02,1.5583333333333333,0.06682059580086275,0.06682278602735961,0.02190226496862069
2028-04-08,2028-04-09,1.5777777777777777,0.06677150163996615,0.06677557789195679,0.04076251990642321
2028-04-15,2028-04-16,1.5972222222222223,0.06672381649165615,0.066729755031623,0.059385399668460126
2028-04-22,2028-04-23,1.6166666666666667,0.06667751870453209,0.06668528525387037,0.07766549338275586
2028-04-29,2028-04-30,1.636111111111111,0.06663258692943153,0.06664213636621108,0.09549436779554554
2028-05-06,2028-05-07,1.6555555555555554,0.06658900011551339,0.06660027617615731,0.11276060643924946
2028-05-13,2028-05-14,1.675,0.06654673750554174,0.0665596724912212,0.1293498567946083
2028-05-20,2028-05-21,1.6944444444444444,0.06650577863212881,0.06652029311891496,0.14514486786146308
2028-05-27,2028-05-28,1.7138888888888888,0.06646610331357827,0.06648210586675068,0.16002553172411726
2028-06-03,2028-06-04,1.7333333333333334,0.06642769164980855,0.06644507854224056,0.17386892432011414
2028-06-10,2028-06-11,1.7527777777777778,0.06639052401835599,0.06640917895289675,0.18654934540757173
2028-06-17,2028-06-18,1.7722222222222221,0.06635458107053793,0.06637437490623145,0.19793835693518447
2028-06-24,2028-06-25,1.7916666666666667,0.06631984372769573,0.06634063420975679,0.20790482061064375
2028-07-01,2028-07-02,1.8111111111111111,0.06628629317711798,0.06630792467098494,0.21631493866955398
2028-07-08,2028-07-09,1.8305555555555555,0.06625391086892307,0.06627621409742805,0.22303228504980122
2028-07-15,2028-07-16,1.85,0.06622267851134289,0.06624547029659832,0.22791785255424357
2028-07-22,2028-07-23,1.8694444444444445,0.06619257806808498,0.06621566107600788,0.2308300792289164
2028-07-29,2028-07-30,1.8888888888888888,0.06616359175425579,0.0661867542431689,0.23162488913111567
2028-08-05,2028-08-06,1.9083333333333334,0.06613570203300334,0.06615871760559354,0.23015572590198707
2028-08-12,2028-08-13,1.9277777777777778,0.06610889161184019,0.06613151897079399,0.2262735895379453
2028-08-19,2028-08-20,1.9472222222222222,0.06608314343936605,0.06610512614628236,0.21982706916306993
2028-08-26,2028-08-27,1.9666666666666666,0.06605844070207034,0.06607950693957088,0.2106623750053327
2028-09-02,2028-09-03,1.9861111111111112,0.06603476682049525,0.06605462915817165,0.19862337676396224
2028-09-09,2028-09-10,2.0055555555555555,0.06601210544651792,0.06603046060959686,0.1835516307893692
2028-09-16,2028-09-17,2.025,0.06599044045983327,0.06600696910135868,0.16528641525417886
2028-09-23,2028-09-24,2.0444444444444443,0.06596975596459664,0.06598416346334512,0.14407498748481018
2028-09-30,2028-10-01,2.063888888888889,0.06595003628670604,0.06596235001239972,0.12313725693685607
2028-10-07,2028-10-08,2.0833333333333335,0.0659312659703648,0.0659415855316486,0.10319561283791967
2028-10-14,2028-10-15,2.102777777777778,0.06591342977512404,0.06592185479911489,0.08425023990843439
2028-10-21,2028-10-22,2.1222222222222222,0.06589651267292496,0.06590314259282175,0.06629919896791736
2028-10-28,2028-10-29,2.1416666666666666,0.06588049984514122,0.06588543369079233,0.04933845651117208
2028-11-04,2028-11-05,2.161111111111111,0.06586537667946146,0.0658687128710498,0.03336191588335091
2028-11-11,2028-11-12,2.1805555555555554,0.06585112876733135,0.06585296491161727,0.018361442859216037
2028-11-18,2028-11-19,2.2,0.06583774190083602,0.06583817459051791,0.0043268968188958645
2028-11-25,2028-11-26,2.2194444444444446,0.06582520206998232,0.06582432668577488,-0.008753842074410434
2028-12-02,2028-12-03,2.238888888888889,0.06581349546014081,0.06581140597541134,-0.02089484729475566
2028-12-09,2028-12-10,2.2583333333333333,0.06580260844884833,0.0657993972374504,-0.03211211397929903
2028-12-16,2028-12-17,2.2777777777777777,0.06579252760348986,0.06578828524991524,-0.04242353574615554
2028-12-23,2028-12-24,2.297222222222222,0.06578323967890043,0.06577805479082903,-0.05184888071399496
2028-12-30,2028-12-31,2.316666666666667,0.06577473161400782,0.06576869063821486,-0.06040975792959147
2029-01-06,2029-01-07,2.3361111111111112,0.06576699052999402,0.06576017757009593,-0.06812959898086501
2029-01-13,2029-01-14,2.3555555555555556,0.06576000372725765,0.06575250036449537,-0.07503362762284471
2029-01-20,2029-01-21,2.375,0.06575375868325573,0.06574564379943633,-0.08114883819396179
2029-01-27,2029-01-28,2.3944444444444444,0.06574824304994564,0.06573959265294198,-0.08650397003664989
2029-02-03,2029-02-04,2.4138888888888888,0.06574344465138715,0.06573433170303541,-0.09112948351736039
2029-02-10,2029-02-11,2.433333333333333,0.06573935148094456,0.06572984572773985,-0.09505753204713807
2029-02-17,2029-02-18,2.452777777777778,0.06573595169968804,0.06572611950507841,-0.09832194609635247
2029-02-24,2029-02-25,2.4722222222222223,0.06573323363343597,0.06572313781307425,-0.10095820361724628
2029-03-03,2029-03-04,2.4916666666666667,0.06573118577091641,0.06572088542975052,-0.10300341165891957
2029-03-10,2029-03-11,2.511111111111111,0.06572979676088941,0.06571934713313034,-0.10449627759076541
2029-03-17,2029-03-18,2.5305555555555554,0.0657290554107881,0.06571850770123691,-0.10547709551195217
2029-03-24,2029-03-25,2.55,0.06572895068376106,0.06571835191209333,-0.10598771667730267
2029-03-31,2029-04-01,2.5694444444444446,0.06572947169691368,0.06571886454372279,-0.10607153190886343
2029-04-07,2029-04-08,2.588888888888889,0.06573060771899009,0.06572003037414842,-0.10577344841666836
2029-04-14,2029-04-15,2.6083333333333334,0.06573234816845464,0.06572183418139337,-0.10513987061269714
2029-04-21,2029-04-22,2.6277777777777778,0.06573468261133364,0.0657242607434808,-0.10421867852841715
2029-04-28,2029-04-29,2.647222222222222,0.0657376007590571,0.06572729483843386,-0.10305920623246423
2029-05-05,2029-05-06,2.6666666666666665,0.06574109246662019,0.0657309212442757,-0.10171222344493303
2029-05-12,2029-05-13,2.686111111111111,0.06574514773058482,0.06573512473902947,-0.10022991555350136
2029-05-19,2029-05-20,2.7055555555555557,0.0657497566869214,0.0657398901007183,-0.09866586203097216
2029-05-26,2029-05-27,2.725,0.06575490960933017,0.06574520210736534,-0.09707501964828502
2029-06-02,2029-06-03,2.7444444444444445,0.06576059690732272,0.06575104553699379,-0.0955137032893072
2029-06-09,2029-06-10,2.763888888888889,0.06576680912414368,0.06575740516762674,-0.09403956516940148
2029-06-16,2029-06-17,2.783333333333333,0.06577353693501209,0.06576426577728739,-0.09271157724699552
2029-06-23,2029-06-24,2.8027777777777776,0.06578077114560266,0.06577161214399885,-0.09159001603809003
2029-06-30,2029-07-01,2.8222222222222224,0.06578850268964764,0.0657794290457843,-0.09073643863349856
2029-07-07,2029-07-08,2.841666666666667,0.06579672262773784,0.06578770126066687,-0.09021367070968789
2029-07-14,2029-07-15,2.861111111111111,0.06580542214532414,0.0657964135666697,-0.09008578654448596
2029-07-21,2029-07-22,2.8805555555555555,0.06581459255087907,0.06580555074181597,-0.09041809063095596
2029-07-28,2029-07-29,2.9,0.06582422527445786,0.06581509756412882,-0.09127710329043248
2029-08-04,2029-08-05,2.9194444444444443,0.06583431186593991,0.06582503881163139,-0.09273054308520101
2029-08-11,2029-08-12,2.938888888888889,0.06584484399343005,0.06583535926234685,-0.09484731083198028
2029-08-18,2029-08-19,2.9583333333333335,0.06585581344126012,0.06584604369429832,-0.0976974696180466
2029-08-25,2029-08-26,2.977777777777778,0.06586721210910973,0.06585707688550897,-0.10135223600757359
2029-09-01,2029-09-02,2.9972222222222222,0.06587903200968803,0.06586844361400197,-0.10588395686059182
2029-09-08,2029-09-09,3.0166666666666666,0.06589126526769462,0.06588012865780042,-0.11136609894199512
2029-09-15,2029-09-16,3.036111111111111,0.06590390411790104,0.06589211679492751,-0.11787322973522141
2029-09-22,2029-09-23,3.0555555555555554,0.06591694090395173,0.06590440154779051,-0.12539356161217485
2029-09-29,2029-09-30,3.075,0.0659303680769252,0.06591712003657316,-0.13248040352048518
2029-10-06,2029-10-07,3.0944444444444446,0.06594417819333565,0.0659303166782759,-0.13861515059748752
2029-10-13,2029-10-14,3.113888888888889,0.06595836391417365,0.06594398170093473,-0.1438221323891986
2029-10-20,2029-10-21,3.1333333333333333,0.06597291800370719,0.06595810533258573,-0.14812671121466892
2029-10-27,2029-10-28,3.1527777777777777,0.06598783332700364,0.06597267780126494,-0.15155525738705378
2029-11-03,2029-11-04,3.172222222222222,0.06600310284992972,0.06598768933500837,-0.1541351492134746
2029-11-10,2029-11-11,3.191666666666667,0.0660187196366735,0.0660031301618521,-0.15589474821400828
2029-11-17,2029-11-18,3.2111111111111112,0.06603467684894504,0.06601899050983212,-0.15686339112919168
2029-11-24,2029-11-25,3.2305555555555556,0.06605096774477737,0.06603526060698453,-0.1570713779283639
2029-12-01,2029-12-02,3.25,0.06606758567652804,0.0660519306813453,-0.156549951827456
2029-12-08,2029-12-09,3.2694444444444444,0.06608452409031962,0.06606899096095051,-0.15533129369110776
2029-12-15,2029-12-16,3.2888888888888888,0.06610177652428106,0.0660864316738362,-0.15344850444867775
2029-12-22,2029-12-23,3.308333333333333,0.06611933660766844,0.0661042430480384,-0.1509355963004444
2029-12-29,2029-12-30,3.327777777777778,0.06613719805934615,0.06612241531159314,-0.14782747753003256
2030-01-05,2030-01-06,3.3472222222222223,0.06615535468666778,0.06614093869253647,-0.14415994131308785
2030-01-12,2030-01-13,3.3666666666666667,0.06617380038419718,0.06615980341890444,-0.13996965292736863
2030-01-19,2030-01-20,3.386111111111111,0.06619252913258933,0.06617899971873308,-0.13529413856253059
2030-01-26,2030-01-27,3.4055555555555554,0.0662115349976311,0.06619851782005841,-0.13017177572696714
2030-02-02,2030-02-03,3.425,0.06623081212840276,0.0662183479509165,-0.12464177486265493
2030-02-09,2030-02-10,3.4444444444444446,0.06625035475711805,0.06623848033934336,-0.11874417774684898
2030-02-16,2030-02-17,3.463888888888889,0.06627015719720575,0.06625890521337505,-0.11251983830701251
2030-02-23,2030-02-24,3.4833333333333334,0.06629021384251033,0.0662796128010476,-0.10601041462721117
2030-03-02,2030-03-03,3.5027777777777778,0.06631051916617281,0.06630059333039706,-0.09925835775748126
2030-03-09,2030-03-10,3.522222222222222,0.06633106771967157,0.06632183702945944,-0.09230690212122528
2030-03-16,2030-03-17,3.5416666666666665,0.06635185413154332,0.06634333412627082,-0.08520005272502629
2030-03-23,2030-03-24,3.561111111111111,0.06637287310642392,0.06636507484886722,-0.07798257556701493
2030-03-30,2030-03-31,3.5805555555555557,0.06639411942408913,0.06638704942528469,-0.0706999880444037
2030-04-06,2030-04-07,3.6,0.06641558793849534,0.06640924808355922,-0.06339854936115996
2030-04-13,2030-04-14,3.6194444444444445,0.06643727357642071,0.0664316610517269,-0.05612524693804355
2030-04-20,2030-04-21,3.638888888888889,0.0664591713369056,0.06645427855782378,-0.04892779081819287
2030-04-27,2030-04-28,3.658333333333333,0.06648127628989364,0.06647709082988584,-0.04185460007799513
2030-05-04,2030-05-05,3.6777777777777776,0.06650358357591202,0.06650008809594918,-0.034954799628394984
2030-05-11,2030-05-12,3.6972222222222224,0.06652608840423291,0.0665232605840498,-0.028278201831127836
2030-05-18,2030-05-19,3.716666666666667,0.06654878605247383,0.06654659852222376,-0.021875302500667937
2030-05-25,2030-05-26,3.736111111111111,0.06657167186579827,0.06657009213850706,-0.015797272912010385
2030-06-01,2030-06-02,3.7555555555555555,0.06659474125555676,0.06659373166093581,-0.010095946209459639
2030-06-08,2030-06-09,3.775,0.06661798969896715,0.06661750731754601,-0.004823814211407651
2030-06-15,2030-06-16,3.7944444444444443,0.06664141273743596,0.06664140933637366,-3.401062292907042e-05
2030-06-22,2030-06-23,3.813888888888889,0.06666500597655833,0.06666542794545485,0.004219688965190205
2030-06-29,2030-06-30,3.8333333333333335,0.06668876508467925,0.06668955337282562,0.007882881463694424
2030-07-06,2030-07-07,3.852777777777778,0.0667126857920941,0.06671377584652198,0.01090054427874132
2030-07-13,2030-07-14,3.8722222222222222,0.06673676389072902,0.06673808559458,0.013217038509760748
2030-07-20,2030-07-21,3.8916666666666666,0.06676099523254209,0.0667624728450357,0.014776124936111135
2030-07-27,2030-07-28,3.911111111111111,0.06678537572928356,0.06678692782592512,0.015520966415577542
2030-08-03,2030-08-04,3.9305555555555554,0.0668099013514567,0.0668114407652843,0.0153941382759204
2030-08-10,2030-08-11,3.95,0.06683456812743849,0.06683600189114929,0.014337637107980639
2030-08-17,2030-08-18,3.9694444444444446,0.06685937214323978,0.06686060143155609,0.012292883163067536
2030-08-24,2030-08-25,3.988888888888889,0.06688430954090663,0.0668852296145408,0.009200736341696825
2030-08-31,2030-09-01,4.008333333333334,0.06690937651852025,0.0669098766681394,0.005001496191509025
2030-09-07,2030-09-08,4.027777777777778,0.066934569328998,0.06693453282038797,-0.0003650861002402195
2030-09-14,2030-09-15,4.0472222222222225,0.066959884279294,0.06695918829932254,-0.006959799714600923
2030-09-21,2030-09-22,4.066666666666666,0.06698531773015937,0.06698383540826819,-0.014823218911774738
2030-09-28,2030-09-29,4.086111111111111,0.06701086609494311,0.06700859181444795,-0.02274280495165315
2030-10-05,2030-10-06,4.105555555555555,0.06703652583927244,0.0670335258689799,-0.02999970292544285
2030-10-12,2030-10-13,4.125,0.06706229348001358,0.06705863168876404,-0.03661791249540136
2030-10-19,2030-10-20,4.144444444444445,0.06708816558447239,0.0670839033907004,-0.04262193771989442
2030-10-26,2030-10-27,4.163888888888889,0.06711413877063421,0.06710933509168894,-0.048036789452726714
2030-11-02,2030-11-03,4.183333333333334,0.06714020970516543,0.06713492090862973,-0.05288796535704576
2030-11-09,2030-11-10,4.2027777777777775,0.06716637510389312,0.0671606549584227,-0.057201454704142174
2030-11-16,2030-11-17,4.222222222222222,0.06719263173036616,0.06718653135796794,-0.06100372398218368
2030-11-23,2030-11-24,4.241666666666666,0.0672189763956954,0.06721254422416535,-0.06432171530054709
2030-11-30,2030-12-01,4.261111111111111,0.0672454059577543,0.06723868767391501,-0.06718283839288186
2030-12-07,2030-12-08,4.280555555555556,0.06727191732037952,0.06726495582411687,-0.06961496262641864
2030-12-14,2030-12-15,4.3,0.06729850743321109,0.067291342791671,-0.0716464154008889
2030-12-21,2030-12-22,4.319444444444445,0.06732517329081311,0.06731784269347733,-0.073305973357779
2030-12-28,2030-12-29,4.338888888888889,0.06735191193171453,0.06734444964643592,-0.0746228527860604
2031-01-04,2031-01-05,4.358333333333333,0.06737872043848903,0.06737115776744675,-0.07562671042279923
2031-01-11,2031-01-12,4.377777777777778,0.06740559593679585,0.06739796117340982,-0.07634763386027421
2031-01-18,2031-01-19,4.397222222222222,0.06743253559498008,0.06742485398122512,-0.07681613754959016
2031-01-25,2031-01-26,4.416666666666667,0.06745953662311344,0.06745183030779268,-0.07706315320751833
2031-02-01,2031-02-02,4.436111111111111,0.06748659627299425,0.06747888427001249,-0.07712002981760668
2031-02-08,2031-02-09,4.455555555555556,0.06751371183702837,0.06750600998478457,-0.07701852243802154
2031-02-15,2031-02-16,4.475,0.0675408806485489,0.06753320156900891,-0.07679079539996136
2031-02-22,2031-02-23,4.4944444444444445,0.06756810008013758,0.0675604531395855,-0.07646940552080705
2031-03-01,2031-03-02,4.513888888888889,0.06759536754378459,0.06758775881341436,-0.076087303702288
2031-03-08,2031-03-09,4.533333333333333,0.06762268049056885,0.0676151127073955,-0.07567783173359488
2031-03-15,2031-03-16,4.552777777777778,0.06765003640937906,0.06764250893842891,-0.07527470950147164
2031-03-22,2031-03-23,4.572222222222222,0.06767743282739325,0.06766994162341457,-0.07491203978679528
2031-03-29,2031-03-30,4.591666666666667,0.0677048673084002,0.06769740487925253,-0.07462429147661598
2031-04-05,2031-04-06,4.611111111111111,0.06773233745359875,0.06772489282284277,-0.07444630755970572
2031-04-12,2031-04-13,4.6305555555555555,0.06775984090007903,0.06775239957108531,-0.07441328993718077
2031-04-19,2031-04-20,4.65,0.06778737532074253,0.06777991924088012,-0.07456079862411258
2031-04-26,2031-04-27,4.669444444444444,0.0678149384239024,0.06780744594912722,-0.07492474775189217
2031-05-03,2031-05-04,4.688888888888889,0.06784252795280388,0.06783497381272663,-0.07554140077248306
2031-05-10,2031-05-11,4.708333333333333,0.06787014168482486,0.06786249694857832,-0.07644736246537054
2031-05-17,2031-05-18,4.727777777777778,0.06789777743163583,0.06789000947358233,-0.07767958053503388
2031-05-24,2031-05-25,4.747222222222222,0.06792543303808074,0.06791750550463863,-0.0792753344211472
2031-05-31,2031-06-01,4.766666666666667,0.06795310638225693,0.06794497915864725,-0.08127223609682988
2031-06-07,2031-06-08,4.786111111111111,0.06798079537487567,0.06797242455250818,-0.08370822367487207
2031-06-14,2031-06-15,4.805555555555555,0.06800849795854269,0.06799983580312141,-0.08662155421279571
2031-06-21,2031-06-22,4.825,0.06803621210807798,0.06802720702738697,-0.09005080691001921
2031-06-28,2031-06-29,4.844444444444444,0.06806393582915682,0.06805453234220486,-0.0940348695195603
2031-07-05,2031-07-06,4.863888888888889,0.06809166715886938,0.06808180586447504,-0.09861294394342135
2031-07-12,2031-07-13,4.883333333333334,0.06811940416444173,0.06810902171109759,-0.10382453344143228
2031-07-19,2031-07-20,4.902777777777778,0.06814714494339569,0.06813617399897245,-0.10970944423233098
2031-07-26,2031-07-27,4.9222222222222225,0.06817488762298929,0.06816325684499965,-0.11630777989643515
2031-08-02,2031-08-03,4.941666666666666,0.06820263035973717,0.06819026436607917,-0.12365993658003394
2031-08-09,2031-08-10,4.961111111111111,0.06823037133901089,0.06821719067911106,-0.1318065989983075
2031-08-16,2031-08-17,4.980555555555555,0.0682581087750389,0.06824402990099526,-0.1407887404364372
2031-08-23,2031-08-24,5.0,0.06828584090994738,0.06827077614863182,-0.15064761315561337
2031-08-30,2031-08-31,5.019444444444445,0.06831356601376015,0.06829742353892074,-0.16142474839414556
2031-09-06,2031-09-07,5.038888888888889,0.068341282384079,0.06832396618876202,-0.1731619531697426
2031-09-13,2031-09-14,5.058333333333334,0.06836898834544414,0.06835039821505563,-0.18590130388504433
2031-09-20,2031-09-21,5.0777777777777775,0.06839668224909445,0.06837671373470161,-0.19968514392842973
2031-09-27,2031-09-28,5.097222222222222,0.06842436247288752,0.06840295848156437,-0.2140399132315174
2031-10-04,2031-10-05,5.116666666666666,0.06845202742058021,0.06842927054621584,-0.2275687436437135
2031-10-11,2031-10-12,5.136111111111111,0.06847967552142897,0.06845565534695452,-0.24020174474448375
2031-10-18,2031-10-19,5.155555555555556,0.06850730523018989,0.06848211008533271,-0.25195144857173557
2031-10-25,2031-10-26,5.175,0.06853491502703868,0.06850863196290272,-0.26283064135962375
2031-11-01,2031-11-02,5.194444444444445,0.06856250341621184,0.06853521818121673,-0.272852349951086
2031-11-08,2031-11-09,5.213888888888889,0.06859006892672603,0.06856186594182714,-0.28202984898889616
2031-11-15,2031-11-16,5.233333333333333,0.06861761011141887,0.06858857244628613,-0.290376651327362
2031-11-22,2031-11-23,5.252777777777778,0.0686451255469489,0.06861533489614607,-0.29790650802830054
2031-11-29,2031-11-30,5.272222222222222,0.06867261383363576,0.06864215049295917,-0.3046334067659251
2031-12-06,2031-12-07,5.291666666666667,0.06870007359442099,0.06866901643827775,-0.3105715614323823
2031-12-13,2031-12-14,5.311111111111111,0.06872750347550749,0.06869592993365406,-0.315735418534302
2031-12-20,2031-12-21,5.330555555555556,0.0687549021454803,0.0687228881806404,-0.3201396483989982
2031-12-27,2031-12-28,5.35,0.06878226829506673,0.06874988838078906,-0.3237991427766651
2032-01-03,2032-01-04,5.3694444444444445,0.06880960063689656,0.06877692773565229,-0.32672901244271135
2032-01-10,2032-01-11,5.388888888888889,0.06883689790550207,0.0688040034467824,-0.3289445871966501
2032-01-17,2032-01-18,5.408333333333333,0.06886415885659858,0.06883111271573164,-0.33046140866938023
2032-01-24,2032-01-25,5.427777777777778,0.06889138226668479,0.06885825274405233,-0.3312952263245794
2032-01-31,2032-02-01,5.447222222222222,0.06891856693368226,0.06888542073329669,-0.3314620038556704
2032-02-07,2032-02-08,5.466666666666667,0.0689457116755765,0.06891261388501707,-0.3309779055943318
2032-02-14,2032-02-15,5.486111111111111,0.06897281533081667,0.0689398294007657,-0.3298593005096606
2032-02-21,2032-02-22,5.5055555555555555,0.06899987675775598,0.0689670644820949,-0.32812275661084356
2032-02-28,2032-02-29,5.525,0.06902689483465174,0.0689943163305569,-0.32578504094840643
2032-03-06,2032-03-07,5.544444444444444,0.06905386845886596,0.06902158214770403,-0.3228631116193592
2032-03-13,2032-03-14,5.563888888888889,0.06908079654750487,0.06904885913508851,-0.3193741241636072
2032-03-20,2032-03-21,5.583333333333333,0.06910767803621987,0.0690761444942627,-0.3153354195715996
2032-03-27,2032-03-28,5.602777777777778,0.0691345118794473,0.0691034354267788,-0.31076452668504784
2032-04-03,2032-04-04,5.622222222222222,0.06916129705048846,0.06913072913418916,-0.3056791629929556
2032-04-10,2032-04-11,5.641666666666667,0.06918803254039041,0.069158022818046,-0.3000972234440402
2032-04-17,2032-04-18,5.661111111111111,0.06921471735834572,0.06918531367990166,-0.2940367844406211
2032-04-24,2032-04-25,5.680555555555555,0.06924135053145264,0.06921259892130835,-0.2875161014428973
2032-05-01,2032-05-02,5.7,0.06926793110423546,0.06923987574381842,-0.28055360417042485
2032-05-08,2032-05-09,5.719444444444444,0.06929445813856461,0.06926714134898408,-0.27316789580525414
2032-05-15,2032-05-16,5.738888888888889,0.06932093071325696,0.06929439293835768,-0.2653777489927678
2032-05-22,2032-05-23,5.758333333333334,0.06934734792431563,0.06932162771349147,-0.25720210824156653
2032-05-29,2032-05-30,5.777777777777778,0.06937370888389083,0.0693488428759377,-0.2486600795312266
2032-06-05,2032-06-06,5.7972222222222225,0.06940001272075946,0.0693760356272487,-0.23977093510763048
2032-06-12,2032-06-13,5.816666666666666,0.0694262585800054,0.06940320316897673,-0.23055411028663486
2032-06-19,2032-06-20,5.836111111111111,0.06945244562277963,0.06943034270267406,-0.22102920105571133
2032-06-26,2032-06-27,5.855555555555555,0.06947857302574079,0.06945745142989297,-0.21121595847814478
2032-07-03,2032-07-04,5.875,0.06950463998105505,0.06948452655218577,-0.20113428869275585
2032-07-10,2032-07-11,5.894444444444445,0.06953064569663603,0.0695115652711047,-0.19080425531323164
2032-07-17,2032-07-18,5.913888888888889,0.06955658939534537,0.06953856478820207,-0.18024607143299343
2032-07-24,2032-07-25,5.933333333333334,0.06958247031483289,0.06956552230503014,-0.1694800980274469
2032-07-31,2032-08-01,5.9527777777777775,0.06960828770801619,0.0695924350231412,-0.1585268487498681
2032-08-07,2032-08-08,5.972222222222222,0.06963404084188163,0.06961930014408753,-0.14740697794099478
2032-08-14,2032-08-15,5.991666666666666,0.06965972899796391,0.06964611486942143,-0.13614128542477344
2032-08-21,2032-08-22,6.011111111111111,0.06968535147226618,0.06967287640069512,-0.12475071571052543
2032-08-28,2032-08-29,6.030555555555556,0.06971090757422083,0.06969958193946096,-0.11325634759862258
2032-09-04,2032-09-05,6.05,0.06973639662780862,0.06972622868727116,-0.10167940537458842
2032-09-11,2032-09-12,6.069444444444445,0.06976181797003989,0.06975281384567805,-0.09004124361833288
2032-09-18,2032-09-19,6.088888888888889,0.06978717095175391,0.06977933461623387,-0.07836335520039484
2032-09-25,2032-09-26,6.108333333333333,0.06981245493681953,0.06980578820049094,-0.06666736328597711
2032-10-02,2032-10-03,6.127777777777778,0.06983766930245494,0.0698321718000015,-0.05497502453447045
2032-10-09,2032-10-10,6.147222222222222,0.06986281343890788,0.06985848261631787,-0.04330822590006833
2032-10-16,2032-10-17,6.166666666666667,0.06988788674881619,0.06988471785099228,-0.03168897823910277
2032-10-23,2032-10-24,6.186111111111111,0.06991288864768741,0.06991087470557705,-0.02013942110357103
2032-10-30,2032-10-31,6.205555555555556,0.06993781856341919,0.06993695038162448,-0.008681817947053805
2032-11-06,2032-11-07,6.225,0.0699626759362193,0.06996294208068679,0.002661444674922908
2032-11-13,2032-11-14,6.2444444444444445,0.06998746021836588,0.0699888470043163,0.013867859504218538
2032-11-20,2032-11-21,6.263888888888889,0.07001217087404754,0.07001466235406528,0.024914800177411323
2032-11-27,2032-11-28,6.283333333333333,0.07003680737944329,0.07004038533148602,0.035779520427270395
2032-12-04,2032-12-05,6.302777777777778,0.07006136922208306,0.07006601313813075,0.04643916047694652
2032-12-11,2032-12-12,6.322222222222222,0.07008585590132732,0.07009154297555184,0.05687074224519639
2032-12-18,2032-12-19,6.341666666666667,0.07011026692748779,0.0701169720453015,0.06705117813712858
2032-12-25,2032-12-26,6.361111111111111,0.07013460182238695,0.07014229754893203,0.07695726545076109
2033-01-01,2033-01-02,6.3805555555555555,0.07015886011887851,0.07016751668799572,0.08656569117207469
2033-01-08,2033-01-09,6.4,0.07018304136036768,0.07019262666404483,0.09585303677145385
2033-01-15,2033-01-16,6.419444444444444,0.07020714510137083,0.07021762467863164,0.10479577260816275
2033-01-22,2033-01-23,6.438888888888889,0.07023117090695585,0.07024250793330847,0.11337026352614687
2033-01-29,2033-01-30,6.458333333333333,0.07025511835250242,0.07026727362962756,0.12155277125142083
2033-02-05,2033-02-06,6.477777777777778,0.07027898702394175,0.07029191896914119,0.12931945199440298
2033-02-12,2033-02-13,6.497222222222222,0.0703027765170372,0.07031644115340166,0.13664636364457694
2033-02-19,2033-02-20,6.516666666666667,0.07032648643826356,0.07034083738396125,0.14350945697697015
2033-02-26,2033-02-27,6.536111111111111,0.07035011640304845,0.07036510486237221,0.14988459323767023
2033-03-05,2033-03-06,6.555555555555555,0.0703736660376908,0.07038924079018688,0.15574752496083644
2033-03-12,2033-03-13,6.575,0.0703971349772825,0.07041324236895746,0.16107391674957672
2033-03-19,2033-03-20,6.594444444444444,0.07042052286706735,0.0704371068002363,0.16583933168945464
2033-03-26,2033-03-27,6.613888888888889,0.070443829361162,0.07046083128557562,0.17001924413617697
2033-04-02,2033-04-03,6.633333333333334,0.07046705412343535,0.07048441302652776,0.1735890309241539
2033-04-09,2033-04-10,6.652777777777778,0.07049019682678903,0.07050784922464497,0.17652397855935642
2033-04-16,2033-04-17,6.6722222222222225,0.07051325715283774,0.07053113708147951,0.17879928641773013
2033-04-23,2033-04-24,6.691666666666666,0.07053623479278848,0.0705542737985837,0.18039005795222884
2033-04-30,2033-05-01,6.711111111111111,0.07055912944576193,0.07057725657750981,0.18127131747883163
2033-05-07,2033-05-08,6.730555555555555,0.07058194082031122,0.07060008261981011,0.18141799498896938
2033-05-14,2033-05-15,6.75,0.0706046686332229,0.07062274912703687,0.18080493813965592
2033-05-21,2033-05-22,6.769444444444445,0.07062731260975674,0.0706452533007424,0.17940690985651653
2033-05-28,2033-05-29,6.788888888888889,0.0706498724835658,0.07066759234247895,0.17719858913148312
2033-06-04,2033-06-05,6.808333333333334,0.07067234799645661,0.0706897634537988,0.17415457342198626
2033-06-11,2033-06-12,6.8277777777777775,0.07069473889854905,0.07071176383625427,0.17024937705223397
2033-06-18,2033-06-19,6.847222222222222,0.07071704494763686,0.0707335906913976,0.1654574376074025
2033-06-25,2033-06-26,6.866666666666666,0.07073926590982715,0.07075524122078108,0.15975310953930677
2033-07-02,2033-07-03,6.886111111111111,0.07076140155842126,0.07077671262595701,0.15311067535758727
2033-07-09,2033-07-10,6.905555555555556,0.07078345167519373,0.07079800210847764,0.14550433283910813
2033-07-16,2033-07-17,6.925,0.07080541604887358,0.07081910686989526,0.13690821021677957
2033-07-23,2033-07-24,6.944444444444445,0.07082729447578373,0.07084002411176214,0.12729635978411813
2033-07-30,2033-07-31,6.963888888888889,0.07084908676008084,0.07086075103563061,0.11664275549772007
2033-08-06,2033-08-07,6.983333333333333,0.07087079271255625,0.0708812848430529,0.10492130496642105
