date,act360_years,zero_rate
2030-01-04,3.3444444444444446,0.06829703649091992
2030-01-11,3.363888888888889,0.06828465205250996
2030-01-18,3.3833333333333333,0.06827251642103734
2030-01-25,3.4027777777777777,0.06826062693865476
2030-02-01,3.422222222222222,0.0682489809743447
2030-02-08,3.441666666666667,0.06823757592363278
2030-02-15,3.4611111111111112,0.0682264092083044
2030-02-22,3.4805555555555556,0.06821547827612483
2030-03-01,3.5,0.06820478060056209
2030-03-08,3.5194444444444444,0.06819431368051351
2030-03-15,3.5388888888888888,0.06818407504003512
2030-03-22,3.558333333333333,0.06817406222807407
2030-03-29,3.577777777777778,0.06816427281820442
2030-04-05,3.5972222222222223,0.06815470440836575
2030-04-12,3.6166666666666667,0.0681453546206047
2030-04-19,3.636111111111111,0.06813622110081964
2030-04-26,3.6555555555555554,0.06812730151850811
2030-05-03,3.675,0.06811859356651724
2030-05-10,3.6944444444444446,0.06811009496079698
2030-05-17,3.713888888888889,0.06810180344015607
2030-05-24,3.7333333333333334,0.06809371676602094
2030-05-31,3.7527777777777778,0.06808583272219723
2030-06-07,3.772222222222222,0.06807814911463402
2030-06-14,3.7916666666666665,0.06807066377119086
2030-06-21,3.811111111111111,0.0680633745414073
2030-06-28,3.8305555555555557,0.06805627929627514
2030-07-05,3.85,0.0680493759280132
2030-07-12,3.8694444444444445,0.06804266234984463
2030-07-19,3.888888888888889,0.06803613649577687
2030-07-26,3.908333333333333,0.06802979632038395
2030-08-02,3.9277777777777776,0.06802363979859125
2030-08-09,3.9472222222222224,0.06801766492546286
2030-08-16,3.966666666666667,0.06801186971599121
2030-08-23,3.986111111111111,0.06800625220488896
2030-08-30,4.0055555555555555,0.06800081044638358
2030-09-06,4.025,0.06799554251401384
2030-09-13,4.044444444444444,0.06799044650042897
2030-09-20,4.063888888888889,0.06798552051718973
2030-09-27,4.083333333333333,0.06798076269457197
2030-10-04,4.102777777777778,0.06797617118137232
2030-10-11,4.122222222222222,0.06797174414471602
2030-10-18,4.141666666666667,0.06796747976986692
2030-10-25,4.161111111111111,0.06796337626003965
2030-11-01,4.180555555555555,0.06795943183621392
2030-11-08,4.2,0.06795564473695075
2030-11-15,4.219444444444444,0.0679520132182109
2030-11-22,4.238888888888889,0.06794853555317532
2030-11-29,4.258333333333334,0.0679452100320675
2030-12-06,4.277777777777778,0.06794203496197795
2030-12-13,4.2972222222222225,0.06793900866669048
2030-12-20,4.316666666666666,0.06793612948651055
2030-12-27,4.336111111111111,0.06793339577809543
2031-01-03,4.355555555555555,0.06793080591428637
2031-01-10,4.375,0.06792835828394243
2031-01-17,4.394444444444445,0.06792605129177644
2031-01-24,4.413888888888889,0.06792388335819254
2031-01-31,4.433333333333334,0.06792185291912559
2031-02-07,4.4527777777777775,0.06791995842588243
2031-02-14,4.472222222222222,0.06791819834498483
2031-02-21,4.491666666666666,0.06791657115801421
2031-02-28,4.511111111111111,0.06791507536145801
2031-03-07,4.530555555555556,0.06791370946655784
2031-03-14,4.55,0.06791247199915933
2031-03-21,4.569444444444445,0.06791136149956345
2031-03-28,4.588888888888889,0.06791037652237972
2031-04-04,4.608333333333333,0.06790951563638087
2031-04-11,4.627777777777778,0.06790877742435916
2031-04-18,4.647222222222222,0.06790816048298423
2031-04-25,4.666666666666667,0.06790766342266256
2031-05-02,4.686111111111111,0.0679072848673985
2031-05-09,4.705555555555556,0.0679070234546567
2031-05-16,4.725,0.06790687783522624
2031-05-23,4.7444444444444445,0.06790684667308604
2031-05-30,4.763888888888889,0.06790692864527192
2031-06-06,4.783333333333333,0.06790712244174495
2031-06-13,4.802777777777778,0.06790742676526142
2031-06-20,4.822222222222222,0.06790784033124403
2031-06-27,4.841666666666667,0.06790836186765466
2031-07-04,4.861111111111111,0.06790899011486846
2031-07-11,4.8805555555555555,0.06790972382554925
2031-07-18,4.9,0.06791056176452633
2031-07-25,4.919444444444444,0.0679115027086727
2031-08-01,4.938888888888889,0.06791254544678445
2031-08-08,4.958333333333333,0.06791368877946158
2031-08-15,4.977777777777778,0.06791493151899008
2031-08-22,4.997222222222222,0.06791627248922522
2031-08-29,5.016666666666667,0.06791771052547625
2031-09-05,5.036111111111111,0.06791924447439218
2031-09-12,5.055555555555555,0.06792087319384892
2031-09-19,5.075,0.06792259555283754
2031-09-26,5.094444444444444,0.06792441043135387
2031-10-03,5.113888888888889,0.06792631672028913
2031-10-10,5.133333333333334,0.06792831332132188
2031-10-17,5.152777777777778,0.06793039914681093
2031-10-24,5.1722222222222225,0.06793257311968971
2031-10-31,5.191666666666666,0.06793483417336152
2031-11-07,5.211111111111111,0.06793718125159595
2031-11-14,5.230555555555555,0.0679396133084265
2031-11-21,5.25,0.06794212930804926
2031-11-28,5.269444444444445,0.06794472822472256
2031-12-05,5.288888888888889,0.0679474090426679
2031-12-12,5.308333333333334,0.06795017075597172
2031-12-19,5.3277777777777775,0.06795301236848847
2031-12-26,5.347222222222222,0.0679559328937444
2032-01-02,5.366666666666666,0.06795893135484268
2032-01-09,5.386111111111111,0.06796200678436931
2032-01-16,5.405555555555556,0.06796515822430017
2032-01-23,5.425,0.06796838472590896
2032-01-30,5.444444444444445,0.06797168534967624
2032-02-06,5.463888888888889,0.06797505916519916
2032-02-13,5.483333333333333,0.06797850525110262
2032-02-20,5.502777777777778,0.06798202269495088
2032-02-27,5.522222222222222,0.06798561059316038
2032-03-05,5.541666666666667,0.06798926805091346
2032-03-12,5.561111111111111,0.06799299418207286
2032-03-19,5.580555555555556,0.0679967881090973
2032-03-26,5.6,0.06800064896295784
2032-04-02,5.6194444444444445,0.06800457588305507
2032-04-09,5.638888888888889,0.06800856801713734
2032-04-16,5.658333333333333,0.06801262452121969
2032-04-23,5.677777777777778,0.06801674455950373
2032-04-30,5.697222222222222,0.06802092730429829
2032-05-07,5.716666666666667,0.06802517193594099
2032-05-14,5.736111111111111,0.06802947764272044
2032-05-21,5.7555555555555555,0.06803384362079962
2032-05-28,5.775,0.06803826907413958
2032-06-04,5.794444444444444,0.06804275321442442
2032-06-11,5.813888888888889,0.06804729526098663
2032-06-18,5.833333333333333,0.06805189444073347
2032-06-25,5.852777777777778,0.06805654998807413
2032-07-02,5.872222222222222,0.06806126114484742
2032-07-09,5.891666666666667,0.06806602716025044
2032-07-16,5.911111111111111,0.06807084729076789
2032-07-23,5.930555555555555,0.06807572080010212
2032-07-30,5.95,0.06808064695910392
2032-08-06,5.969444444444444,0.068085625045704
2032-08-13,5.988888888888889,0.06809065434484526
2032-08-20,6.008333333333334,0.06809573414841562
2032-08-27,6.027777777777778,0.06810086375518165
2032-09-03,6.0472222222222225,0.06810604247072291
2032-09-10,6.066666666666666,0.06811126960736684
2032-09-17,6.086111111111111,0.0681165444841244
2032-09-24,6.105555555555555,0.0681218664266264
2032-10-01,6.125,0.0681272347670605
2032-10-08,6.144444444444445,0.06813264884410865
2032-10-15,6.163888888888889,0.06813810800288547
2032-10-22,6.183333333333334,0.06814361159487708
2032-10-29,6.2027777777777775,0.06814915897788056
2032-11-05,6.222222222222222,0.06815474951594412
2032-11-12,6.241666666666666,0.06816038257930776
2032-11-19,6.261111111111111,0.06816605754434468
2032-11-26,6.280555555555556,0.06817177379350317
2032-12-03,6.3,0.06817753071524907
2032-12-10,6.319444444444445,0.068183327704009
2032-12-17,6.338888888888889,0.06818916416011396
2032-12-24,6.358333333333333,0.0681950394897436
2032-12-31,6.377777777777778,0.06820095310487104
2033-01-07,6.397222222222222,0.06820690442320827
2033-01-14,6.416666666666667,0.06821289286815208
2033-01-21,6.436111111111111,0.0682189178687305
2033-01-28,6.455555555555556,0.06822497885954991
2033-02-04,6.475,0.0682310752807425
2033-02-11,6.4944444444444445,0.0682372065779144
2033-02-18,6.513888888888889,0.06824337220209432
2033-02-25,6.533333333333333,0.06824957160968263
2033-03-04,6.552777777777778,0.06825580426240098
2033-03-11,6.572222222222222,0.06826206962724253
2033-03-18,6.591666666666667,0.06826836717642251
2033-03-25,6.611111111111111,0.06827469638732943
2033-04-01,6.6305555555555555,0.06828105674247659
2033-04-08,6.65,0.06828744772945435
2033-04-15,6.669444444444444,0.06829386884088265
2033-04-22,6.688888888888889,0.068300319574364
2033-04-29,6.708333333333333,0.06830679943243717
2033-05-06,6.727777777777778,0.06831330792253104
2033-05-13,6.747222222222222,0.06831984455691917
2033-05-20,6.766666666666667,0.0683264088526746
2033-05-27,6.786111111111111,0.0683330003316253
2033-06-03,6.805555555555555,0.06833961852030997
2033-06-10,6.825,0.06834626294993415
2033-06-17,6.844444444444444,0.06835293315632705
2033-06-24,6.863888888888889,0.06835962867989859
2033-07-01,6.883333333333334,0.06836634906559688
2033-07-08,6.902777777777778,0.06837309386286622
2033-07-15,6.9222222222222225,0.06837986262560548
2033-07-22,6.941666666666666,0.0683866549121268
2033-07-29,6.961111111111111,0.06839347028511478
2033-08-05,6.980555555555555,0.06840030831158615
2033-08-12,7.0,0.06840716856284962
2033-08-19,7.019444444444445,0.06841405061446634
2033-08-26,7.038888888888889,0.06842095404621061
2033-09-02,7.058333333333334,0.06842787844203102
2033-09-09,7.0777777777777775,0.06843482339001204
2033-09-16,7.097222222222222,0.06844178848233583
2033-09-23,7.116666666666666,0.06844877331524456
2033-09-30,7.136111111111111,0.06845577748900303
2033-10-07,7.155555555555556,0.06846280060786172
2033-10-14,7.175,0.06846984228002012
2033-10-21,7.194444444444445,0.0684769021175904
2033-10-28,7.213888888888889,0.0684839797365616
2033-11-04,7.233333333333333,0.06849107475676398
2033-11-11,7.252777777777778,0.06849818680183378
2033-11-18,7.272222222222222,0.06850531549917839
2033-11-25,7.291666666666667,0.06851246047994168
2033-12-02,7.311111111111111,0.06851962137896996
2033-12-09,7.330555555555556,0.06852679783477793
2033-12-16,7.35,0.06853398948951522
2033-12-23,7.3694444444444445,0.06854119598893316
2033-12-30,7.388888888888889,0.06854841698235171
2034-01-06,7.408333333333333,0.06855565212262711
2034-01-13,7.427777777777778,0.06856290106611938
2034-01-20,7.447222222222222,0.06857016347266046
2034-01-27,7.466666666666667,0.06857743900552253
2034-02-03,7.486111111111111,0.06858472733138662
2034-02-10,7.5055555555555555,0.06859202812031154
2034-02-17,7.525,0.06859934104570316
2034-02-24,7.544444444444444,0.06860666578428386
2034-03-03,7.563888888888889,0.06861400201606248
2034-03-10,7.583333333333333,0.06862134942430427
2034-03-17,7.602777777777778,0.06862870769550143
2034-03-24,7.622222222222222,0.06863607651934367
2034-03-31,7.641666666666667,0.06864345558868921
2034-04-07,7.661111111111111,0.06865084459953606
2034-04-14,7.680555555555555,0.0686582432509934
2034-04-21,7.7,0.06866565124525349
2034-04-28,7.719444444444444,0.06867306828756362
2034-05-05,7.738888888888889,0.06868049408619843
2034-05-12,7.758333333333334,0.06868792835243254
2034-05-19,7.777777777777778,0.06869537080051329
2034-05-26,7.7972222222222225,0.06870282114763386
2034-06-02,7.816666666666666,0.06871027911390667
2034-06-09,7.836111111111111,0.06871774442233684
2034-06-16,7.855555555555555,0.06872521679879615
2034-06-23,7.875,0.06873269597199703
2034-06-30,7.894444444444445,0.06874018167346697
2034-07-07,7.913888888888889,0.06874767363752306
2034-07-14,7.933333333333334,0.06875517160124671
2034-07-21,7.9527777777777775,0.06876267530445884
2034-07-28,7.972222222222222,0.06877018448969506
2034-08-04,7.991666666666666,0.06877769890218124
2034-08-11,8.011111111111111,0.06878521828980914
2034-08-18,8.030555555555555,0.06879274240311252
2034-08-25,8.05,0.06880027099524319
2034-09-01,8.069444444444445,0.06880780382194752
2034-09-08,8.088888888888889,0.068815340641543
2034-09-15,8.108333333333333,0.06882288121489516
2034-09-22,8.127777777777778,0.06883042530539453
2034-09-29,8.147222222222222,0.06883797267893403
2034-10-06,8.166666666666666,0.06884552310388632
2034-10-13,8.186111111111112,0.06885307635108166
2034-10-20,8.205555555555556,0.06886063219378569
2034-10-27,8.225,0.0688681904076775
2034-11-03,8.244444444444444,0.06887575077082807
2034-11-10,8.26388888888889,0.06888331306367872
2034-11-17,8.283333333333333,0.06889087706901972
2034-11-24,8.302777777777777,0.06889844257196938
2034-12-01,8.322222222222223,0.06890600935995296
2034-12-08,8.341666666666667,0.06891357722268208
2034-12-15,8.36111111111111,0.06892114595213411
2034-12-22,8.380555555555556,0.06892871534253195
2034-12-29,8.4,0.06893628519032374
2035-01-05,8.419444444444444,0.06894385529416304
2035-01-12,8.438888888888888,0.06895142545488894
2035-01-19,8.458333333333334,0.06895899547550652
2035-01-26,8.477777777777778,0.06896656516116739
2035-02-02,8.497222222222222,0.06897413431915052
2035-02-09,8.516666666666667,0.06898170275884305
2035-02-16,8.536111111111111,0.06898927029172157
2035-02-23,8.555555555555555,0.06899683673133321
2035-03-02,8.575,0.06900440189327722
2035-03-09,8.594444444444445,0.06901196559518655
2035-03-16,8.613888888888889,0.0690195276567096
2035-03-23,8.633333333333333,0.06902708789949225
2035-03-30,8.652777777777779,0.06903464614715987
2035-04-06,8.672222222222222,0.06904220222529969
2035-04-13,8.691666666666666,0.0690497559614432
2035-04-20,8.71111111111111,0.06905730718504871
2035-04-27,8.730555555555556,0.06906485572748411
2035-05-04,8.75,0.06907240142200989
2035-05-11,8.769444444444444,0.06907994410376202
2035-05-18,8.78888888888889,0.06908748360973528
2035-05-25,8.808333333333334,0.06909501977876664
2035-06-01,8.827777777777778,0.06910255245151871
2035-06-08,8.847222222222221,0.06911008147046341
2035-06-15,8.866666666666667,0.06911760667986581
2035-06-22,8.886111111111111,0.06912512792576811
2035-06-29,8.905555555555555,0.06913264505597363
2035-07-06,8.925,0.0691401579200312
2035-07-13,8.944444444444445,0.06914766636921943
2035-07-20,8.963888888888889,0.06915517025653123
2035-07-27,8.983333333333333,0.0691626694366586
2035-08-03,9.002777777777778,0.06917016376597723
2035-08-10,9.022222222222222,0.06917765310253166
2035-08-17,9.041666666666666,0.06918513730602009
2035-08-24,9.061111111111112,0.06919261623777981
2035-08-31,9.080555555555556,0.06920008976077242
2035-09-07,9.1,0.06920755773956928
2035-09-14,9.119444444444444,0.06921502004033715
2035-09-21,9.13888888888889,0.06922247653082389
2035-09-28,9.158333333333333,0.06922992708034431
2035-10-05,9.177777777777777,0.0692373715597661
2035-10-12,9.197222222222223,0.06924480984149603
2035-10-19,9.216666666666667,0.06925224179946601
2035-10-26,9.23611111111111,0.06925966730911962
2035-11-02,9.255555555555556,0.06926708624739839
2035-11-09,9.275,0.06927449849272849
2035-11-16,9.294444444444444,0.0692819039250074
2035-11-23,9.313888888888888,0.06928930242559074
2035-11-30,9.333333333333334,0.06929669387727916
2035-12-07,9.352777777777778,0.06930407816430545
2035-12-14,9.372222222222222,0.06931145517232164
2035-12-21,9.391666666666667,0.0693188247883863
2035-12-28,9.411111111111111,0.06932618690095195
2036-01-04,9.430555555555555,0.06933354139985248
2036-01-11,9.45,0.06934088817629089
2036-01-18,9.469444444444445,0.06934822712282687
2036-01-25,9.488888888888889,0.06935555813336464
2036-02-01,9.508333333333333,0.06936288110314097
2036-02-08,9.527777777777779,0.06937019592871316
2036-02-15,9.547222222222222,0.06937750250794712
2036-02-22,9.566666666666666,0.06938480074000575
2036-02-29,9.58611111111111,0.0693920905253371
2036-03-07,9.605555555555556,0.069399371765663
2036-03-14,9.625,0.06940664436396751
2036-03-21,9.644444444444444,0.06941390822448555
2036-03-28,9.66388888888889,0.06942116325269168
2036-04-04,9.683333333333334,0.06942840935528899
2036-04-11,9.702777777777778,0.06943564644019792
2036-04-18,9.722222222222221,0.06944287441654545
2036-04-25,9.741666666666667,0.06945009319465405
2036-05-02,9.761111111111111,0.06945730268603106
2036-05-09,9.780555555555555,0.06946450280335797
2036-05-16,9.8,0.06947169346047975
2036-05-23,9.819444444444445,0.06947887457239449
2036-05-30,9.838888888888889,0.06948604605524285
2036-06-06,9.858333333333333,0.06949320782629782
2036-06-13,9.877777777777778,0.06950035980395455
2036-06-20,9.897222222222222,0.06950750190772007
2036-06-27,9.916666666666666,0.06951463405820335
2036-07-04,9.936111111111112,0.06952175617710529
2036-07-11,9.955555555555556,0.06952886818720887
2036-07-18,9.975,0.06953597001236929
2036-07-25,9.994444444444444,0.06954306157750433
2036-08-01,10.01388888888889,0.06955014280858467
2036-08-08,10.033333333333333,0.06955721363262446
2036-08-15,10.052777777777777,0.06956427397767168
2036-08-22,10.072222222222223,0.06957132377279886
2036-08-29,10.091666666666667,0.0695783629480938
2036-09-05,10.11111111111111,0.06958539143465034
2036-09-12,10.130555555555556,0.06959240916455914
2036-09-19,10.15,0.06959941607089871
2036-09-26,10.169444444444444,0.06960641208772639
2036-10-03,10.188888888888888,0.06961339715006941
2036-10-10,10.208333333333334,0.06962037119391612
2036-10-17,10.227777777777778,0.06962733415620719
2036-10-24,10.247222222222222,0.0696342859748269
2036-10-31,10.266666666666667,0.06964122658859466
2036-11-07,10.286111111111111,0.06964815593725626
2036-11-14,10.305555555555555,0.06965507396147562
2036-11-21,10.325,0.06966198060282627
2036-11-28,10.344444444444445,0.06966887580378309
2036-12-05,10.363888888888889,0.06967575950771401
2036-12-12,10.383333333333333,0.06968263165887192
2036-12-19,10.402777777777779,0.06968949220238645
2036-12-26,10.422222222222222,0.06969634108425599
2037-01-02,10.441666666666666,0.06970317825133973
2037-01-09,10.46111111111111,0.06971000365134977
2037-01-16,10.480555555555556,0.0697168172328432
2037-01-23,10.5,0.06972361894521441
2037-01-30,10.519444444444444,0.06973040873868733
2037-02-06,10.53888888888889,0.06973718656430788
2037-02-13,10.558333333333334,0.06974395237393627
2037-02-20,10.577777777777778,0.06975070612023959
2037-02-27,10.597222222222221,0.06975744775668433
2037-03-06,10.616666666666667,0.06976417723752895
2037-03-13,10.636111111111111,0.06977089451781666
2037-03-20,10.655555555555555,0.06977759955336807
2037-03-27,10.675,0.06978429230077403
2037-04-03,10.694444444444445,0.06979097271738847
2037-04-10,10.713888888888889,0.06979764076132136
2037-04-17,10.733333333333333,0.06980429639143167
2037-04-24,10.752777777777778,0.0698109395673204
2037-05-01,10.772222222222222,0.0698175702493237
2037-05-08,10.791666666666666,0.06982418839850599
2037-05-15,10.811111111111112,0.06983079397665327
2037-05-22,10.830555555555556,0.06983738694626626
2037-05-29,10.85,0.06984396727055386
2037-06-05,10.869444444444444,0.0698505349134264
2037-06-12,10.88888888888889,0.06985708983948924
2037-06-19,10.908333333333333,0.0698636320140361
2037-06-26,10.927777777777777,0.06987016140304275
2037-07-03,10.947222222222223,0.06987667797316054
2037-07-10,10.966666666666667,0.06988318169171003
2037-07-17,10.98611111111111,0.0698896725266748
2037-07-24,11.005555555555556,0.06989615044669516
2037-07-31,11.025,0.06990261542106194
2037-08-07,11.044444444444444,0.06990906741971041
2037-08-14,11.063888888888888,0.06991550641321416
2037-08-21,11.083333333333334,0.06992193237277908
2037-08-28,11.102777777777778,0.06992834527023742
2037-09-04,11.122222222222222,0.0699347450780418
2037-09-11,11.141666666666667,0.06994113176925938
2037-09-18,11.161111111111111,0.06994750531756602
2037-09-25,11.180555555555555,0.06995386569724045
2037-10-02,11.2,0.06996021288315861
2037-10-09,11.219444444444445,0.06996654685078793
2037-10-16,11.238888888888889,0.06997286757618171
2037-10-23,11.258333333333333,0.06997917503597346
2037-10-30,11.277777777777779,0.06998546920737149
2037-11-06,11.297222222222222,0.06999175006815327
2037-11-13,11.316666666666666,0.06999801759666008
2037-11-20,11.33611111111111,0.07000427177179155
2037-11-27,11.355555555555556,0.07001051257300035
2037-12-04,11.375,0.07001673998028679
2037-12-11,11.394444444444444,0.07002295397419364
